item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
f6200b6d6e74,33967452539c,Ростовская область,Аксай,Недвижимость,Квартиры,Продам,1,Новостройка,"1-к квартира, 32.5 м², 15/16 эт.","Описание комплекса ЖК «Аксинья» представляет собой каркасно-монолитное здание, облицованное фасадным кирпичом. Комплекс расположен в центре города Аксая. В доме однокомнатные и двухкомнатные квартиры с остекленными балконами или лоджиями. Подземная парковка. Благоустроенная придомовая территория. Комплектация квартир, отделка квартир/подъезда Квартиры в жилом комплексе «Аксинья» предлагаются застройщиком в состоянии «стройвариант», где финишную отделку будут выбирать сами жильцы. Остекленный балкон или лоджия в каждой квартире. Коммуникации жилого комплекса «Аксинья» подключены к основным инженерным системам г. Аксая, работа которых не вызывает особых нареканий. Для обеспечения безопасности жильцов, здание подключено к современной системе пожаротушения. Также есть возможность приобрести квартиру с предчистовой отделкой, в которую входит: стяжка толщиной 8 см; штукатурка стен; разводка электрики по квартире. Инфраструктура, транспорт Комплекс окружает отлично развитая инфраструктура: школы, детские сады, больница, городской парк культуры и отдыха, остановки общественного транспорта. С верхних этажей дома открывается превосходный вид на реку Дон. Недалеко от жилого комплекса находится санаторий «Здравица». Рядом с ЖК «Аксинья» находится остановка «Водники».",1420000.0,2963,2017-03-15,Company,6abaf6ace6792ca0ef68e88445e95c8bdf811dc6405a46b2adc485cdc5730a96,2218.0,0.11830999999999996
f248f2b7d3e9,e44e6a766622,Самарская область,Богатое,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 44.1 м² на участке 40 сот.,"Продается дом. Пластиковые окна. Большой двор и огород (садовые деревья, кустарники). Надворные постройки.Туалет в доме. Имеется колодец. В трех километрах от Кутулукского водохранилища, около села протекает река Кутулук. Торг реальному покупателю.",750000.0,6,2017-03-15,Private,02ae251ecd6215d46e3543207e633c9d2482b16f2e1ecd59a366385f5aa58eac,1288.0,0.16934000000000002
729c64623b20,efa4c362cfad,Саратовская область,Саратов,Личные вещи,Товары для детей и игрушки,Игрушки,,,Игрушеи для малышей,Цена за все,400.0,68,2017-03-28,Private,06b4c9a2e4ca8015062d8e1ea610deb818a7cb29df971cc3b23cbc8b96c494d7,930.0,0.0
ea3db77f7bc8,b0680544a707,Красноярский край,Козулька,Хобби и отдых,Спорт и отдых,Другое,,,"Гриф, + блины Torino","Продам б/у гриф и блины. В наличии 4 штуки по 5 кг (Torino), 1 штука - 10 кг, 2 штуки по 2,5 кг. Стоимость: сам гриф - 2.500 р; блин 5 кг - 600 р; 10 кг - 1000 р; 2,5 кг - 300 р.",2500.0,24,2017-03-24,Private,40e416459d94dec11a5db729b770674dea0a6e93a6f720ba37825661d5935d6b,2693.0,0.0
cad46d564a85,e0053842ce30,Омская область,Омск,Личные вещи,Часы и украшения,Ювелирные изделия,,,Кольцо -печатка,"Кольцо -печатка мужская , золото 585 с бриллиантом , размер20, бриллиант - 0,64 , вес 6,50 ..Торг уместен .",35000.0,1,2017-03-25,Private,ae983109f2aece6232ccf479985e3cfd333915ab073c028c4d81a272cac0734b,19.0,0.25049
15b464f7531c,08b4e4f3fe53,Татарстан,Набережные Челны,Бытовая электроника,Телефоны,Аксессуары,Запчасти,,Плата samsung s4 mini,Продам плату полностью рабочую.,1500.0,54,2017-03-24,Company,3a53b8037f2fe1f1b703d8a3e7e8a6397b8fd95d3319570f7f4b541a5455d502,2911.0,0.0
746420d67b79,1788ccc7a532,Самарская область,Самара,Хобби и отдых,Спорт и отдых,Туризм,,,Спальный мешок Escapade 200,"Спальный мешок Escapade 200 — позволит вам комфортно отдохнуть и выспаться на свежем воздухе. Он состоит из прочного, износостойкого материала — полиэстер, и наполнителя из полых волокон, которые сохранят и поддержат температуру внутри изделия. Спальный мешок незаменим для любителей туризма, а также охотников и рыболовов./
 /
Наслаждайтесь комфортным досугом в любой точке земного шара с товарами от Сима-ленд./
 /
Характеристики /
— Температурный диапазон: от 5 до 9 °C./
— Наружная ткань: полиэстер 190Т./
— Подкладка: эпонж./
— Утеплитель: полые волокна 220 г/м²./
— Однонаправленная застёжка./
— Полукруглый капюшон./
— S-образное выстёгивание./
— Комплектация: один спальный мешок, одна сумка для переноски.",1780.0,5717,2017-03-24,Shop,73f0fa5e015fc6ccfa3bb58113220e76882c4791719595105b02bd1ce03634bb,2595.0,0.0
dd768b311a3a,de5e9cda4fb7,Красноярский край,Красноярск,Бытовая электроника,Товары для компьютера,Комплектующие,Жёсткие диски,,Продам hdd,продам hdd 1000tb есть 3 переназначеных сектора ну винда стоит  8 работает нормально без лагов и чего либо ! проверка на месте !,1550.0,129,2017-03-18,Company,01294414ab83bcf6a288a330c66cedba61a047f970d03666b1d4acac60700d59,2860.0,0.0
0441f0597da4,52b6369a29b5,Саратовская область,Саратов,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 60 м², 2/10 эт.","Продается 2-х комнатная квартира в 10 этажном панельном доме. Дом сдан, комуникации подключены. Квартира на две стороны с 2 мя балконами. Общая площадь квартиры составляет 68 кв.м. Большая кухня - 12 кв.м. С/у раздельный. Сделана Электрическая разводка по всей квартире. Два вместительных балкона. Окна пластиковые. Дверь металлическая. Квартира без отделки, отличный вариант для ремонта на свой вкус. Расположен дом в микрорайоне с развитой инфроструктурой. В шаговой доступности алея для прогулок, сетевые магазины, Макдоналдс, детские сады и школа. Свидетельство получено. Подходит под ипотеку. Доп. описание: санузел раздельный, плита газовая, пластиковые окна, в доме есть: детская площадка, открытый двор, гостевой паркинг, лифт пассажирский, черновая отделка, также имеются: счетчики холодной и горячей воды, домофон, железная дверь, Номер в базе: 1505856. Район: Солнечный-2",1750000.0,21642,2017-03-20,Shop,57ce43bcf4217793eea18fcebcd047bb3a0f0c13e98b808333f843902e240c2c,2217.0,0.10753
d97207839dbf,0d9f7b9191d9,Красноярский край,Красноярск,Для бизнеса,Оборудование для бизнеса,Промышленное,,,"Модуль тип ""Орск"" 18*30","Каркас, модуль, ангар тип ""Орск"" 18*30(крановый). В комплект входят основные колонны, полуфермы и прогоны(швеллер 22-длина 6м. кол-во 43шт. Модуль демонтирован, складирован и готов",795000.0,428,2017-03-15,Company,ec2b9305ed035317037b283274df8528798759901e1d1c1516ae3abad2bda9cb,1323.0,0.62265
080c0cd80c15,08f84ad20a54,Волгоградская область,Волгоград,Бытовая электроника,Планшеты и электронные книги,Аксессуары,Модемы и роутеры,,Роутер wi fi,"Новый , в комплекте провод и инструкция , на нём наклеена заводская плёнка, без единой царапины и скола",800.0,154,2017-03-19,Company,44160b8a3909cd7c363306ab1c2030c92b36a31da7c2e82e5e0feb3f01bd8b12,2813.0,0.0
621cb57b2923,6d4cc5ee3c52,Ярославская область,Ярославль,Услуги,Предложение услуг,"Красота, здоровье",,,Покрытие ногтей гель-лаком,Предлагаю услуги по покрытию ногтей гель-лаком. Если есть вопросы пишите или звоните.,150.0,16,2017-03-27,Private,1b4fef79a2fe1d16cade2ce9799bad743423415b7e9c174d919c8cee7457c83f,2275.0,0.2
aeab611e9e7e,f86098b4ee6e,Ростовская область,Ростов-на-Дону,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Ботильоны,"Продам ботильоны в очень хорошем состоянии., на узкую ножку",300.0,130,2017-03-16,Company,b663259ecea68f9a71d34c4b86eb1bfb3b847e060abcd9d1b5d538d74aa44367,438.0,0.0
533d2116ce4d,3676484aa751,Оренбургская область,Оренбург,Хобби и отдых,Велосипеды,Детские,,,Продам детский велосипед,Продам детский велосипед. Б/у в хорошем состоянии. Минимальная эксплуатация.Есть дополнительные удерживающие колесики,2500.0,12,2017-03-27,Private,9dbd52a5099421bf7ab4245b332be668064b6e66608c09c75bc964fbf49cd787,2370.0,0.82668
fca66f6bd050,600a00c1f887,Красноярский край,Красноярск,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,"Профессиональная гибрид LED - UV лампа,48 вт","Профессиональная гибрид LED - UV лампа для быстрой полимеризации гелей, акрилов, гель-лаков./
/
Используется при наращивании ногтей, укреплении БИО-гелями и покрытии гель-лаками./
/
УФ - ЛЕД Лампа предназначена для всех видов геля: твердого геля, биогеля и гель-лака. /
/
Мощность 48 Вт/
Сенсор (автоматическое включение при помещении руки в лампу)/
Таймер - 5/30/60/ сек. (+ время работы по умолчанию 120 сек)/
Регулировка мощности 48-24 Вт (нажмите и удерживайте кнопку ON\OFF)/
Магнитное дно/
Срок службы до 50 000 часов./
 /
ТГ Май, 2 этаж, отдел 201, ул 9 Мая, 14а",4500.0,348,2017-03-23,Company,54e5feaac786b0fd806b250835498dec4cf5387c299c8b3f60e9b15cca53c9d8,737.0,0.0
e2c42f713eb3,91dfd145a53a,Волгоградская область,Волжский,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Топы и футболки,40–42 (XS),Топ с завязками новый,H&M Топ из мягкого вискозного трикотажа с принтом. Бока раскрыты полностью с завязками. Размер ХS. Состав 100% вискоза.,200.0,72,2017-03-22,Private,2e98333548fc600ddab558e1e29753fc9e88d72f7b30b5ebda42ce090aa7e20a,409.0,0.0
409a6c2a8122,d2c046aed4b5,Алтайский край,Барнаул,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Ботинки женские,"Ботинки женские,кожзам.",300.0,80,2017-03-22,Private,a86ff05987de92c7614d02b0edf1385abbabb482277cc7c26610edf7fb312006,642.0,0.80323
35048fb2764e,6be612a95813,Волгоградская область,Волжский,Животные,Кошки,Шотландская,,,Котята шотландские вислоухие,Продаются котята: 2 прямоухих девочки и 2 вислоухих мальчика. Родились 1 февраля 2017 года. Кушают все. К лотку приучены.,1000.0,20,2017-03-21,Private,170dcbcd0eeba65fe9d3eb5f0bd67f795ab7d8b5b285fc8caa565e2acf137d64,2070.0,0.78503
fe0c66de20f2,7c77aed65e93,Иркутская область,Иркутск,Бытовая электроника,Аудио и видео,"Музыкальные центры, магнитолы",,,Музыкальный центр Sony,"Почти новый , но без колонок /
2х кассетный /
На 3 диска /
Радио/
/
В подарок кассеты и диски",5000.0,70,2017-03-19,Private,4234df050b432cc3f840f6d0849e87fed4a7ea374d31b5a362a1a0a52dc9e331,3056.0,0.0
567fe8f31c7b,0882f9d43da4,Нижегородская область,Нижний Новгород,Для дома и дачи,Бытовая техника,Другое,,,Пороочиститель Кёрхер SC 1.020,"В предверии весенней уборки в домах и квартирах предлагаю приобрести у меня пароочиститель. Моет окна, кафель, раковины, люстры, швы в плитке  и много другое!!! Я дарила его маме в 2013 году, вместе с ней мы его испробовали, все моет просто супер. А без меня она им так пользоваться и не стала, с техникой на ""Вы""😜. Говорит, что руками ей быстрее и удобнее. Много хороших отзывов в интернете про него и цена адекватная",4500.0,152,2017-03-15,Private,59904df089496fc6fc80ad38348834bb1a09ac49f255355475f0c7309cef02cb,1967.0,0.86521
8e82498f3b44,0bf6c4168685,Татарстан,Казань,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Набор для аппаратного маникюра,"Многие насадки даже не тронуты, работает исправно. Отправлено обычных батареек.",500.0,207,2017-03-17,Private,a9bce36eadf07dc20db3348531b18a9a5b57c99d38514aefe297d27d127c0763,730.0,0.0
a5734ae30d85,cec71da1e7b3,Новосибирская область,Бердск,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,22,Продам ортопедические сандали,"Сандалики с очень хорошим супинатором! Каблук томсана, жёсткая пяточка./
По стельке 15 см.",500.0,109,2017-03-28,Private,f813020a40e699fa9117ec81fdd7088b9ec95ecad03991b4adc41ad81493b25c,44.0,0.0
0bf89974bc88,88c4127ed04c,Краснодарский край,Сочи,Для дома и дачи,Мебель и интерьер,Другое,,,Матрац на поролоне Икея,"Размер 184*137см. Матрац б/у, но в очень хорошем состоянии! Чехол снимается.    Район Мамайка",2000.0,247,2017-03-22,Company,df4f5d115832d9a65a82f1d04ab5b27472b54eb6517d0d326e11eadbb1ba2eca,1439.0,0.0
748e3aae43ad,c79828905a20,Тюменская область,Тюмень,Недвижимость,Квартиры,Куплю,1,,Куплю 1-к квартиру,"Срочно куплим квартиру в восточном районе,мебель не принципиальна.Кухня не меньше 8м2,желательно лоджия что бы была застеклена.у нас наличные деньги,рассмотрим все варианты./
Агентам огромная просьба не беспокоить.!!!",2100000.0,207,2017-03-23,Company,,,0.0
32c3d49e1b03,2e676f3a120c,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для девочек,Другое,,Кофточка,В идеальном состоянии. Очень практичная.,500.0,27,2017-03-24,Private,6c46b9005a3a7fb7dc58b908630bcfa6beef855a1fb83c7273e6792810dbe501,622.0,0.0
97b59d002d1c,b9e6b3a72746,Татарстан,Бугульма,Транспорт,Грузовики и спецтехника,Экскаваторы,,,Экскаватор Hitachi ZX-200LC,2004г.в. наработка 17650 м/час. в рабочем состоянии.,1950000.0,3,2017-03-17,Private,336286da235cc635baca21bc5746730903080a2499cd55800aa6537909de6aa4,1079.0,0.0
2992acb60fe1,4a291396ea01,Ханты-Мансийский АО,Сургут,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,Гостиная Соло №4,"Компания «Мафа Мебель» рада вам предложить гостинную./
/
Гостиная — это классическая стенка с множеством удобных полок для различных вещей и нишей под ТВ. /
/
Главным помещением любого дома, безусловно, является гостиная. Здесь собирается семья уютными вечерами, здесь принимают гостей и устраивают шумные застолья. Обстановка этой комнаты способна многое рассказать о хозяевах дома, продемонстрировать их великолепный вкус и чувство стиля./
/
Размер-2000х1780х430/
/
Условия оплаты--10-20% авансовый платеж, а остальную часть при получении или при готовности. Оплатить можно на расчетный счет , на карту сбербанка, ондать сотруднику транспортной компании или нашему представителю./
/
Доставка осуществляется транспортной компанией ПЭК в течении 10-25 дней , более подробную информацию можно уточнить по телефону./
/
Заключаем договор в нашем магазине или высылаем на почту./
/
P.S: Звонить можете без ""зазрения совести"", мы будем только рады Вашему вниманию!/
/
Просьба при звонке называть название объявления./
/
Установи на свой телефон приложение ЮЛА, выставляй объявление и зарабатывай вместе с нами.",9730.0,138,2017-03-23,Company,59ed51c97dc093c548ed241be22d618572f235c0708c977c7fe6d7ee69239d05,1490.0,0.0
76865def4a09,c4fbfde8617b,Нижегородская область,Дзержинск,Недвижимость,Квартиры,,,,"2-к квартира, 44 м², 5/5 эт.","2х комнатная квартира для тех, кто хочет купить квартиру  в центре города  просторной  планировки за цену квартиры на окраинах.В этой квартире большие  смежные комнаты, есть стандартный балкон, длинная прихожая,  состояние чистое, хорошее,",1400000.0,1,2017-03-27,Private,fefa0b0c96ea660e69d78adce52702ad61a9c743e599ddb7430c53a590e76dd2,1617.0,0.0
1f25f01041d7,06b0dbcfebce,Краснодарский край,Краснодар,Услуги,Предложение услуг,"Красота, здоровье",,,Красивые ноготки,"Только с 20.03 по 27.03 стоимость однотонного покрытия с комбинированным маникюром 300 рублей, успей записаться 😏😏😏",300.0,10,2017-03-16,Private,14c1e16e40aacfde2b9660104368ea5765763a11e11965cefcef81f5cefddbd6,2275.0,0.4
990b0f96c7ed,855bfcb002b5,Краснодарский край,Краснодар,Недвижимость,Квартиры,Продам,3,Вторичка,"3-к квартира, 60 м², 3/5 эт.","3к квартира со школой в соседнем дворе! Тихий и зеленый двор. Рядом садики, магазины, банки, парк для прогулок, остановка трамвая. В районе несколько Вузов (Университет культуры, Политехнический университет, ИМСИТ)./
Планировка на две стороны, средний этаж. Стояки (канализация и водопровод), включая и внутридомовые - поменяны. Ремонт частично. Паркет. Металлическая дверь. Подходит под Ипотеку.",2480000.0,10418,2017-03-28,Shop,5aea3b4abc29b3521228302a98a17e204885813b80863a674f1ca5c6bc251b34,2220.0,0.05268
fa9a899bbc82,ed3673f04074,Красноярский край,Красноярск,Личные вещи,Товары для детей и игрушки,Игрушки,,,Брелок,Брелок на сумку милота😍,450.0,10,2017-03-17,Private,f03155e7666e5c7c7b9fb101c874aab01288d19d2019ad54445cc0756f689328,226.0,0.0
d8e6d7787986,99b05870e3b2,Татарстан,Казань,Хобби и отдых,Спорт и отдых,Другое,,,Мангал,"Мангал со сьемными ножками. Длина 550, ширина 270, высота 160. Высота на ножках 750.",1000.0,15,2017-03-18,Private,8ed793295718108a641a1c237e938d6224034472ead564b28467e4ae0bcdcedd,2587.0,0.31492
3f923096555c,175bec0f83f6,Башкортостан,Уфа,Бытовая электроника,Товары для компьютера,Комплектующие,Корпусы,,Корпус системного блока с блоком питания,Б/у,700.0,25,2017-03-18,Private,6f9dfd15178558d276f5312cc7f8f4b9c3e5b58d0af9cd7781b77f4d0c4cccdf,2789.0,0.0
792a501aad21,4609d63d3dfa,Тульская область,Тула,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,52–54 (XXL),Коженная куртка мужская XXL,XXXL,3000.0,54,2017-03-28,Private,f423d5de923e090350efc6352c6d6ca0f9716c6234fa2b634d17b12c2f23b64b,648.0,0.0
60f4ef960767,88fb04557377,Ростовская область,Ростов-на-Дону,Личные вещи,Детская одежда и обувь,Для мальчиков,Брюки,110-116 см (4-6 лет),Продаются брюки вельвет,Продаются брюки вельвет. Одели 1 раз.,500.0,173,2017-03-20,Private,2505505be352cd5adb512c3c4dfdc63325d3a95c65f79293db35805f6f102964,72.0,0.0
b073a50d6c35,4c7dd54f8986,Красноярский край,Красноярск,Бытовая электроника,Товары для компьютера,Сетевое оборудование,,,Роутер Ростелеком,В отличном состоянии. Им не пользовались. Модель есть на фото.,500.0,7,2017-03-27,Private,abb09321af632c3a0d77641621e97e6efa5cec79ecff8dfe5028c72cb53c2a75,2813.0,0.0
4c316da8aa18,87b5d0280a24,Омская область,Омск,Личные вещи,Товары для детей и игрушки,Игрушки,,,Машинки Робокар Поли,"Машинки не трансормируются, оригиналы. Состояние новых",300.0,47,2017-03-16,Private,a1744b47bcf828430efeff1d511769a9cff3d996c62082bf3062c80a565984cd,941.0,0.80323
30b1ef8e98fa,2210b1d683ac,Ростовская область,Ростов-на-Дону,Личные вещи,Детская одежда и обувь,Для мальчиков,Брюки,134-140 см (8-10 лет),Новые штаны Quechua,"Новые, на рост 134-140./
Доп.замеры по запросу. Есть вотсап./
Почта.",500.0,252,2017-03-20,Company,60908844f7081a0eacf9361d1794ddc05be2556ddbf0e8cc78accc235499cc84,72.0,0.0
bce921f53e32,e21d1b88a54e,Кемеровская область,Новокузнецк,Личные вещи,Товары для детей и игрушки,Детская мебель,,,Кроватка маятник,"Срочно продам детскую кроватку фабрики «Красная звезда» с продольным маятниковым механизмом. Имеется выдвижной ящик, механизм опускания бокового ограждения, силиконовые накладки. Кроватка в хорошем состоянии. 3т.500р. В подарок матрас и бортики.",3500.0,28,2017-03-28,Private,,,0.0
83a2facfb547,d73e65f7d33c,Волгоградская область,Котово,Личные вещи,"Одежда, обувь, аксессуары",Аксессуары,,,Сумка,"Сумка саквояж, размер  А4. Имеется длинная ручка для ношения на плече. В некоторых местах есть потертости.",300.0,9,2017-03-17,Private,b997627c1654bfa8643cf5dee52e47ca040ad660626d030998ce2e83923b3d63,268.0,0.0
6ba5f4d458f5,a53ab6b2f06f,Самарская область,Тольятти,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,48–50 (XL),Новое Платье 48-50,Продам платье 48-50р.,400.0,134,2017-03-26,Private,0bb38d71511014b192df3c36be0205bc1052c29dd4be40ec48356c14cf22aef7,399.0,0.0
8d4cff69cb5a,814ca94fd2ef,Свердловская область,Бисерть,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 44 м² на участке 13 сот.,"Дом находится в экологически чистом месте,рядом река. Скважина. Баня,огород,погреб,пластиковые окна",700000.0,1,2017-03-21,Private,e8d74f160aa6c760dec90e0103b99d687f05c3415176c3e5e76d7190e37b4b46,2218.0,0.08952
7e3ae2170c72,6a7a8a5694f3,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для мальчиков,Брюки,110-116 см (4-6 лет),"Кордовые штаны JoeFresh, р.110-116, новые","Кордовые штаны канадской марки JoeFresh, размер 5 лет (110-116см), новые",450.0,70,2017-03-15,Private,dfbcec72bf2fdcdbbace3a5fe0754085a74e14f960fbef2e3abf82d297d225e2,658.0,0.0
dc0fdc43c009,7e9c07898163,Челябинская область,Магнитогорск,Животные,Товары для животных,,,,Дрессировка и подготовка собак к выставкам,,,101,2017-03-23,Company,,,0.0
4a10ea31ee13,e2fc5ca89c8d,Башкортостан,Уфа,Для дома и дачи,Продукты питания,,,,Беллакт Мама для беременных женщин и кормящих,"Отдам за плитку шоколада))) 2 пачки: продукт сухой молочный Беллакт Мама для беременных женщин и кормящих матерей вырабатывается из высококачественного обезжиренного коровьего молока и предназначен для дополнительного питания беременных женщин в течение всего срока беременности и после рождения ребенка для поддержания лактации. Продукт используется для приготовления напитка, а также в качестве добавки к чаю, какао, каше и другим блюдам с температурой 40-50 °С. Рекомендуется суточное потребление сухого продукта – 40 г./
Также отдам Курантил № 25 (примерно 40 таблеток осталось)./
В районе кинотеатра Победы",,7,2017-03-21,Private,fc30922b24c9aa1dce93024f72464ae2d77b23259de24a08a29184bfe1df8cf4,1188.0,0.16589
b284bc81d4eb,2bb6c5f4137f,Владимирская область,Владимир,Для дома и дачи,Бытовая техника,Для дома,Стиральные машины,,Стиральная машинка Samsung,"Стиральная машинка Samsung /
800 oб/мин/
Загрузка: 3.5 кг",4800.0,31,2017-03-16,Private,fd4ce954d7a3b28d3ba15a564828f30908dc666c910ceb526615c9690a9cca82,1991.0,0.86521
297039efb7f1,fead023bbb0f,Владимирская область,Владимир,Личные вещи,Товары для детей и игрушки,Игрушки,,,"Развивающий коврик ""Морской""","Продаю яркий развивающий коврик морской тематики в идеальном состоянии. Все игрушки в рабочем состоянии. Всё, что нужно для развития малышей от 0 мес и старше, - музыкальная игрушка, звенящая, шуршащая, для прорезывания зубов и игрушка с безопасным зеркалом.",1500.0,10,2017-03-23,Private,e8fe62c9bdd127c3791ada88f1d546d272e76e601574e9bdba891b00f3967c4f,882.0,0.0
7cb3c6657a46,c72398b7ebe7,Удмуртия,Якшур-Бодья,Бытовая электроника,Ноутбуки,,,,Ноутбук хр,"продам ноутбук ХР цвет черный два ядра два гига,винда 10,брал в магазине за 20.000 ноуту два месяца ,на гарантии еще год,меньше чем за 11.000 не отдам,причина продажи нужны деньги",13000.0,15,2017-03-18,Private,,,0.22565
eb428b630c5d,dc6c54cad712,Саратовская область,Саратов,Для дома и дачи,Бытовая техника,Для дома,Стиральные машины,,Hotpoint Ariston Aqualtis,"машинка работает не доводит до конца программы,обменяю на компактную машинку с загрузкой 3.5 кг с моей доплатой.",3000.0,16,2017-03-28,Private,b7bd3b7c65880dba508cc948573b149c6b029463cf28a26802361d759b54d47d,1986.0,0.44909
07346c1e3383,98714d59e532,Пермский край,Пермь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Платье,"Эффектное Карсетное платье, украшено камнями, юбка пачка с несколькими ярусами",4000.0,2,2017-03-15,Private,a6e20c536628f8d3faf7e38b072c7d2fc57b49bb4a06a8ed6c39855e45159790,387.0,0.0
3dbfbc045452,f29085ba498b,Красноярский край,Красноярск,Для бизнеса,Готовый бизнес,Сфера услуг,,,Продам ателье,"Продам готовый бизнес Ателье, находится в офисном помещении на территории Енисейского рынка, площадь 25 кВ.м, Ателье работает с 12 года, имеется  наработанная клиентская база, все необходимое оборудование, большой запас фурнитуры. /
Продаю в связи переездом в другой регион!",300000.0,23,2017-03-16,Private,d8a3ce9f402b4ce65f4e0c04b3a8659ade5c97e78fdffd4127315d656b1766c5,1938.0,0.0
3553b094ead2,a6e4a718f70d,Саратовская область,Саратов,Бытовая электроника,Товары для компьютера,Комплектующие,Оперативная память,,Оперативная память DDR3 2GB-1060,"Оперативная память  Asint DDR3 2Gb-1060 - 2 штуки./
Продаю в связи с покупкой 4Gb",1100.0,60,2017-03-19,Private,56402ade08781fadedd97151b7f31094f65433e1dd5a0648634b0e72bfe2b1ef,2853.0,0.0
05d024a8fcf2,38fd7df40026,Алтайский край,Барнаул,Для дома и дачи,Ремонт и строительство,Инструменты,,,9 модель,Замок б /у ттакже есть навесные замки5штук,250.0,93,2017-03-16,Private,ffb8b97b8f830380a008cd7c141877ba32b2358dd6c73db80fe7cae3e23c683c,1630.0,0.0
854ee1f115a1,ba7445b9f4b8,Нижегородская область,Дзержинск,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,62-68 см (2-6 мес),Футболки,,100.0,8,2017-03-18,Private,eb41c44ddc212c76d211c87c92cd0fda94ef84c0714ec2e6078f0b8878ce11b2,65.0,0.0
ad1f4ba6ff4a,052d20a1a3a1,Красноярский край,Минусинск,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Тумба и телевизор,,5000.0,9,2017-03-25,Private,401add92e0aaadaa77ee73aa31b887ef9f8bfafea7db9c9df8fe760665e744ec,3022.0,0.08818
fcd28689ed9e,d6cd0dec436c,Челябинская область,Челябинск,Личные вещи,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,50-56 cм (0-2 мес),Детские вещи.Одевали костюмчик один раз на выписку,Костюмчик одевали один раз на выписку.Шапочки с тигренком не разу и распашонки тоже не разу.,300.0,6,2017-03-25,Private,b7730f7429ea6de61ff3635840305bb446c2ab9588b8ba84475dc3a3f487ef60,54.0,0.0
554516ad8242,1b94de96c6b0,Свердловская область,Екатеринбург,Хобби и отдых,Книги и журналы,Книги,,,"Книга ""Я познаю мир""",Книга о научных фактах окружающего мира,100.0,16,2017-03-27,Private,b1ec74ef8f906bbc456b0dad66d8210c2f4dfd3f7821a73cb0443daac4d54be7,2286.0,0.0
bc790bec3e50,74e7f727d7e1,Башкортостан,Дюртюли,Личные вещи,Детская одежда и обувь,Для мальчиков,Другое,,Пакет с детскими вещами для мальчика,Пакет с детскими вещами для мальчика срочно,300.0,17,2017-03-18,Private,,,0.15523
74436acd930b,c98e5a9e9bac,Ставропольский край,Ставрополь,Бытовая электроника,Фототехника,Плёночные фотоаппараты,,,"Дальномерные фэды,Зоркий и Зенит(зеркало)","Зенит 12 сд 3000/
Фэды 3000 и 1000/
Зоркий 3000/
Состояние отличное. Шторки целые и хорошо работают. /
Подробнее по телефону.",3000.0,3,2017-03-25,Private,a5dde7816bb4f9543f36748a0409969fd21d6be21923a16d5fd56f0531defe58,2998.0,0.0
e49197926c2b,e4c5fda65b0f,Воронежская область,Воронеж,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,98-104 см (2-4 года),Пальто,"Пальто для девочки, почти не носили т.к. быстро выросли из неё.Покупали в Финляндии.Отдаю дешево потому что переезжаем и вещи срочно нужно продать , что бы место не занимали.",600.0,21,2017-03-18,Private,27bf06e88b820ef7b04c3a7c06db3590408057926ae4bdc74a416cfc03280b08,96.0,0.2067
4fa514223db1,e6edf3b814ed,Калининградская область,Калининград,Животные,Аквариум,,,,Рыбки туркис,Пара готовы нереститься,2000.0,11,2017-03-15,Private,0bf893168ba446218fe16d10a24fc699d8fcc1928aa5f65d06d60c8eef684c35,2011.0,0.10203
067f6312759c,71a999aaf278,Краснодарский край,Краснодар,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Вечернее платье Denny Rose,"Продаю стильное, модное, нарядное платье Denny Rose. Сидит строго по фигуре. Четко подчеркивает талию! Красивое кружево делает его очень женственным.",3000.0,105,2017-03-16,Private,630907dbc947477464d25cfcea34a4f059f8f481827179c9dc6c54deed987742,386.0,0.0
09941ced58f3,5a11d55091f2,Нижегородская область,Дзержинск,Для дома и дачи,Ремонт и строительство,Инструменты,,,Паяльник для пластиковых труб,Хорошее состояние.,2000.0,1492,2017-03-24,Company,0ff279132d915cabd552339faff2303bc689718b48e18a55f934d7c21e41853d,1220.0,0.86521
